Inventory_ID,Store_ID,Product_ID,Stock_Quantity,Reorder_Level,Last_Restock_Date
809,16,27,395,89,2026-02-16
810,22,94,151,59,2025-06-28
811,15,467,406,99,2025-08-11
812,11,404,451,25,2026-03-14
813,8,60,403,61,2025-12-05
814,11,898,365,18,2026-02-24
815,18,328,0,16,2025-05-05
816,1,108,393,93,2025-04-19
817,24,995,230,44,2025-05-19
818,18,954,284,67,2025-11-26
819,9,1188,373,77,2026-01-07
820,19,203,363,68,2025-07-30
821,20,465,490,85,2025-08-17
822,16,1189,117,32,2026-01-13
823,18,819,393,90,2025-10-28
824,1,284,184,49,2025-09-30
825,22,329,211,32,2025-09-06
826,10,473,463,10,2026-01-06
827,3,1092,329,43,2025-05-27
828,23,814,125,14,2025-07-10
829,12,129,219,22,2025-06-22
830,8,13,447,62,2026-03-11
831,5,250,472,59,2025-11-11
832,23,704,366,26,2025-08-22
833,4,792,202,25,2026-02-12
834,18,621,415,67,2025-08-03
835,24,355,417,39,2026-01-19
836,12,844,399,77,2026-01-23
837,25,516,472,81,2026-01-22
838,4,300,26,54,2026-01-13
839,17,166,434,50,2026-01-18
840,2,1047,459,22,2026-02-19
841,12,16,51,72,2025-09-10
842,25,996,254,79,2025-10-07
843,24,625,66,94,2026-02-21
844,6,16,92,73,2025-05-11
845,24,292,76,98,2025-05-28
846,24,1086,266,92,2025-03-25
847,1,398,358,21,2025-06-14
848,13,515,393,26,2025-10-10
849,8,489,258,82,2025-09-08
850,15,243,203,99,2025-12-17
851,23,804,313,39,2025-07-08
852,14,993,50,64,2025-03-29
853,13,585,293,14,2026-02-03
854,16,455,408,42,2025-09-15
855,22,249,255,93,2025-07-16
856,2,575,283,61,2025-09-17
857,24,1098,162,86,2025-09-07
858,10,269,201,53,2026-01-26
859,22,879,67,47,2025-04-22
860,8,136,154,74,2025-11-12
861,17,565,144,79,2025-03-25
862,14,102,136,49,2025-10-22
863,20,572,70,42,2025-05-06
864,9,169,91,17,2025-06-20
865,22,840,318,30,2025-07-16
866,6,956,237,28,2025-05-08
867,5,140,201,81,2025-12-08
868,23,1148,166,67,2025-08-13
869,2,330,193,44,2026-01-28
870,9,736,32,87,2026-01-28
871,9,1190,304,89,2025-09-27
872,13,657,218,63,2025-03-24
873,8,130,301,85,2025-08-18
874,3,264,376,20,2025-06-16
875,11,857,259,55,2025-12-11
876,19,162,419,83,2025-06-19
877,8,894,95,12,2025-11-22
878,8,1084,410,46,2025-06-14
879,13,848,340,16,2026-02-06
880,17,1190,70,36,2025-07-08
881,6,974,159,28,2026-01-28
882,10,1175,321,19,2025-09-20
883,2,982,272,87,2025-08-03
884,6,272,153,64,2025-09-07
885,13,914,275,60,2025-04-11
886,15,1118,363,84,2025-12-10
887,2,790,79,92,2025-08-31
888,20,632,15,84,2025-05-06
889,19,866,388,50,2025-09-29
890,24,988,261,61,2025-04-03
891,1,187,253,94,2025-03-27
892,25,951,59,46,2025-07-30
893,3,410,300,50,2025-12-31
894,12,431,204,18,2025-11-11
895,15,832,478,58,2025-05-08
896,3,518,234,67,2025-04-11
897,19,1097,97,94,2025-11-10
898,6,1082,251,74,2025-11-19
899,22,778,138,77,2025-12-07
900,20,226,480,16,2026-01-20
901,18,1013,298,24,2026-02-07
902,10,185,183,58,2026-01-04
903,23,985,60,56,2025-08-19
904,21,272,128,81,2025-06-08
905,3,835,289,86,2025-12-15
906,21,578,28,78,2025-12-03
907,2,442,13,68,2026-01-01
908,24,339,159,51,2025-08-30
909,12,744,234,21,2025-04-28
910,8,372,187,30,2025-03-30
911,5,405,33,28,2025-04-16
912,10,608,478,29,2026-03-09
913,3,1050,70,73,2025-07-01
914,23,947,94,38,2026-01-05
915,4,109,326,94,2025-11-29
916,17,1067,177,56,2025-04-23
917,1,179,278,94,2025-11-09
918,2,1107,2,64,2026-02-15
919,8,222,280,17,2025-11-19
920,4,1021,127,93,2025-08-21
921,17,935,458,44,2025-07-05
922,2,510,392,56,2025-07-12
923,2,185,481,26,2025-06-03
924,18,911,38,42,2025-11-24
925,19,105,500,54,2025-08-23
926,18,344,133,92,2025-06-22
927,4,173,162,73,2025-09-28
928,23,889,423,85,2025-09-06
929,9,811,484,27,2025-04-10
930,2,1057,439,39,2025-09-20
931,14,1093,434,35,2026-01-09
932,18,65,244,10,2026-03-12
933,1,622,315,97,2026-03-06
934,18,1063,464,83,2025-09-10
935,18,166,7,50,2026-02-15
936,9,477,223,26,2025-11-13
937,16,306,312,75,2026-01-08
938,16,147,35,30,2025-06-13
939,1,645,289,47,2025-11-16
940,11,842,90,63,2026-02-17
941,14,251,210,78,2025-03-30
942,6,931,91,13,2025-08-23
943,17,946,288,62,2025-12-08
944,10,574,394,63,2025-10-15
945,16,917,473,86,2025-03-20
946,22,143,85,25,2025-06-08
947,1,1034,333,86,2025-05-09
948,7,23,257,86,2025-05-10
949,25,151,381,68,2025-10-20
950,1,811,193,35,2026-02-21
951,7,758,345,39,2025-10-24
952,14,1056,180,31,2025-05-14
953,20,1179,396,48,2025-09-17
954,4,1176,4,94,2025-07-24
955,2,242,149,15,2025-10-25
956,21,1071,193,77,2025-10-05
957,14,773,443,88,2025-12-09
958,13,269,342,47,2025-11-18
959,5,789,68,93,2025-03-17
960,17,560,392,26,2025-12-27
961,2,438,295,55,2025-11-13
962,17,630,206,68,2025-11-04
963,1,62,294,95,2025-04-13
964,14,567,415,99,2026-01-10
965,3,128,53,47,2026-02-24
966,14,579,22,66,2025-12-31
967,17,896,221,75,2026-02-07
968,18,861,203,71,2025-10-29
969,17,499,281,90,2025-05-31
970,4,832,388,17,2025-10-20
971,23,856,356,96,2025-08-08
972,1,1117,476,49,2026-01-16
973,7,24,385,61,2026-02-03
974,21,629,261,55,2025-07-08
975,21,733,454,61,2025-06-03
976,11,1049,255,67,2025-06-07
977,25,201,474,45,2026-02-28
978,12,616,338,15,2025-06-20
979,13,650,274,38,2026-02-23
980,17,39,211,55,2026-03-11
981,18,186,422,35,2025-06-06
982,7,440,472,45,2025-05-04
983,8,1068,347,44,2025-10-14
984,10,888,173,81,2025-12-17
985,23,783,438,44,2025-12-22
986,25,826,419,90,2025-07-15
987,1,126,313,24,2025-04-21
988,17,411,79,72,2025-11-19
989,23,611,100,47,2025-08-30
990,3,442,199,44,2025-08-02
991,16,510,406,30,2025-05-13
992,11,395,63,35,2025-11-17
993,8,637,142,93,2025-11-09
994,13,163,487,73,2025-10-17
995,25,884,409,50,2025-04-13
996,21,754,81,49,2025-07-27
997,20,496,398,53,2025-10-14
998,1,614,259,16,2025-08-12
999,12,972,247,39,2025-08-21
1000,7,95,195,54,2025-11-11
1001,10,377,237,16,2025-10-04
1002,11,1184,255,85,2025-07-12
1003,22,911,170,14,2025-04-22
1004,3,1184,246,32,2026-02-11
1005,1,576,102,28,2026-01-17
1006,7,1071,253,72,2025-03-22
1007,14,521,355,68,2025-10-29
1008,24,87,55,63,2025-09-27
1009,14,586,425,62,2025-09-19
1010,12,191,355,57,2025-07-01
1011,14,74,427,83,2026-02-12
1012,23,1059,10,17,2025-06-24
1013,9,36,415,13,2025-06-27
1014,3,818,223,24,2026-03-08
1015,14,1104,232,38,2025-10-04
1016,25,253,144,15,2026-01-25
1017,13,958,453,76,2026-02-23
1018,4,871,362,25,2025-12-23
1019,23,1096,359,12,2026-02-27
1020,19,86,209,64,2025-10-06
1021,2,584,323,27,2025-11-22
1022,17,347,307,56,2025-05-06
1023,4,1074,470,94,2025-11-10
1024,7,738,4,56,2025-11-13
1025,21,385,401,34,2025-09-29
1026,2,485,76,66,2025-10-24
1027,4,949,66,15,2025-06-29
1028,5,110,388,95,2025-06-13
1029,11,1016,470,50,2025-05-28
1030,16,1062,35,21,2025-08-10
1031,20,983,32,79,2025-04-17
1032,20,362,185,49,2025-08-26
1033,15,188,322,86,2025-09-13
1034,10,947,336,77,2025-08-23
1035,20,802,175,98,2026-02-05
1036,17,887,417,12,2025-04-19
1037,25,429,143,29,2025-11-26
1038,11,730,18,91,2025-08-31
1039,16,378,412,85,2025-06-01
1040,1,659,18,68,2025-04-20
1041,13,373,45,48,2025-05-29
1042,9,154,162,28,2025-09-29
1043,4,388,140,10,2026-02-06
1044,2,491,197,72,2026-02-13
1045,9,594,328,64,2025-05-13
1046,4,1101,136,84,2026-02-13
1047,11,88,236,92,2025-10-18
1048,11,1013,306,11,2025-05-01
1049,4,274,470,55,2026-01-23
1050,17,673,119,57,2025-12-27
1051,17,318,85,77,2026-03-04
1052,11,928,119,72,2025-11-01
1053,13,337,421,94,2026-01-11
1054,18,179,471,95,2025-10-23
1055,22,1147,151,20,2025-09-28
1056,6,147,62,70,2025-12-25
1057,22,813,53,84,2025-10-06
1058,10,239,409,81,2026-02-02
1059,3,311,159,70,2025-07-03
1060,12,575,329,79,2025-08-26
1061,3,1113,206,54,2025-09-11
1062,8,348,228,82,2025-11-12
1063,15,1196,469,98,2025-10-06
1064,15,393,151,23,2025-11-04
1065,16,678,395,69,2025-12-05
1066,15,769,164,81,2025-06-21
1067,3,64,367,21,2025-11-06
1068,12,763,450,58,2025-09-05
1069,2,1122,184,90,2026-01-19
1070,22,566,0,37,2026-01-23
1071,4,73,238,98,2025-06-07
1072,17,767,436,35,2025-09-03
1073,25,290,475,21,2025-10-26
1074,3,484,411,94,2026-02-12
1075,24,121,302,16,2025-08-19
1076,8,676,443,59,2025-10-30
1077,9,885,228,69,2025-05-17
1078,23,1137,252,59,2026-01-01
1079,11,13,178,49,2025-08-18
1080,20,591,101,14,2025-09-05
1081,20,172,22,43,2025-04-03
1082,20,267,135,97,2025-10-14
1083,25,144,352,34,2025-12-02
1084,17,179,174,21,2025-11-18
1085,22,356,18,76,2025-05-14
1086,14,1010,353,87,2025-12-16
1087,5,1154,268,22,2025-10-25
1088,22,647,210,44,2025-04-04
1089,17,408,479,22,2025-08-17
1090,8,1042,285,30,2025-06-21
1091,17,333,216,28,2025-07-13
1092,24,693,474,30,2025-12-15
1093,20,834,401,71,2026-01-24
1094,13,163,262,15,2025-07-07
1095,18,683,182,99,2025-08-29
1096,17,699,370,59,2025-12-13
1097,12,280,383,91,2025-03-25
1098,24,493,346,60,2025-08-13
1099,14,1189,153,75,2025-06-09
1100,24,959,297,47,2025-08-26
1101,18,936,4,13,2026-03-16
1102,16,998,386,20,2025-04-03
1103,23,943,236,39,2026-03-03
1104,1,561,403,92,2025-12-31
1105,14,907,48,70,2025-10-20
1106,25,1104,320,73,2025-06-09
1107,11,445,365,55,2025-08-13
1108,11,711,420,63,2025-09-09
1109,12,1015,150,79,2025-09-12
1110,13,19,147,75,2025-12-11
1111,2,212,140,79,2025-06-20
1112,22,1013,418,24,2025-04-25
1113,6,1085,363,66,2026-02-06
1114,18,35,203,56,2025-12-11
1115,23,656,285,77,2025-09-14
1116,21,263,247,39,2025-08-11
1117,16,217,111,45,2025-05-14
1118,21,649,198,22,2025-10-11
1119,4,934,467,23,2025-05-31
1120,13,967,306,90,2025-04-14
1121,25,641,408,80,2025-05-04
1122,2,579,363,23,2025-08-29
1123,7,991,319,88,2025-11-27
1124,9,523,150,50,2025-12-17
1125,15,101,422,13,2025-09-23
1126,16,240,392,12,2025-07-14
1127,25,242,347,57,2026-01-15
1128,9,813,36,51,2025-11-09
1129,10,429,347,87,2026-01-06
1130,1,98,475,78,2025-05-25
1131,21,39,205,62,2026-02-25
1132,11,247,472,15,2025-05-06
1133,15,711,468,63,2025-11-30
1134,25,66,264,94,2025-04-22
1135,9,867,392,68,2025-10-31
1136,12,1042,10,32,2026-01-29
1137,17,354,88,81,2025-05-22
1138,4,620,20,38,2025-05-29
1139,13,111,262,31,2026-02-18
1140,6,700,176,81,2025-06-18
1141,7,789,52,35,2025-11-01
1142,6,628,389,12,2026-02-21
1143,8,830,181,18,2025-05-08
1144,18,75,117,48,2025-07-07
1145,4,708,301,16,2025-09-06
1146,5,571,159,70,2025-09-13
1147,5,939,196,35,2025-08-19
1148,15,534,345,67,2025-10-03
1149,19,1009,24,73,2026-02-16
1150,13,234,483,30,2025-12-23
1151,10,404,108,53,2025-12-21
1152,3,385,192,40,2025-06-08
1153,3,82,368,98,2025-12-11
1154,2,488,73,57,2025-08-26
1155,25,803,474,14,2025-08-29
1156,18,156,65,49,2025-03-29
1157,7,153,192,18,2025-04-01
1158,19,643,114,30,2026-03-07
1159,1,1056,149,76,2025-11-09
1160,11,790,14,42,2025-10-07
1161,15,403,94,79,2025-09-10
1162,13,979,183,69,2025-06-27
1163,11,1003,87,79,2025-09-23
1164,1,73,75,60,2025-06-22
1165,2,814,89,84,2025-10-07
1166,14,1108,405,59,2025-03-20
1167,4,1045,252,58,2026-01-10
1168,23,1190,252,12,2026-02-21
1169,18,640,65,42,2025-10-29
1170,8,578,94,11,2025-06-21
1171,14,808,328,77,2025-08-13
1172,24,246,435,59,2025-10-16
1173,24,518,9,92,2025-04-16
1174,12,30,140,85,2025-04-21
1175,13,975,3,71,2025-12-28
1176,11,36,173,73,2026-02-04
1177,17,367,311,100,2025-05-12
1178,3,757,394,55,2026-02-18
1179,16,2,49,67,2025-10-29
1180,5,506,220,50,2025-04-22
1181,23,356,283,51,2025-06-09
1182,20,959,173,26,2026-01-08
1183,19,757,414,26,2025-11-22
1184,11,60,92,58,2025-07-06
1185,17,83,67,20,2025-10-27
1186,2,45,52,79,2025-08-02
1187,4,1079,290,67,2025-07-19
1188,1,142,433,68,2025-07-24
1189,11,1125,81,32,2025-12-02
1190,12,871,355,23,2025-06-14
1191,10,600,444,76,2025-04-11
1192,12,815,214,43,2025-12-09
1193,14,64,405,71,2026-01-23
1194,6,788,203,81,2025-11-03
1195,1,37,337,19,2025-10-10
1196,7,1109,290,79,2026-02-14
1197,10,620,302,44,2025-06-26
1198,20,1018,456,80,2025-11-26
1199,20,155,165,50,2026-01-27
1200,11,723,499,20,2026-01-16
1201,23,175,56,22,2025-12-20
1202,15,206,482,48,2025-06-13
1203,8,1167,242,23,2025-05-15
1204,14,857,237,26,2025-09-10
1205,8,1104,82,70,2026-01-28
1206,4,83,271,84,2025-08-05
1207,24,271,205,65,2025-09-16
1208,10,1095,84,94,2025-03-25
1209,12,150,229,86,2025-12-09
1210,21,801,99,31,2025-05-24
1211,4,50,470,29,2026-02-13
1212,6,1175,308,32,2025-12-04
1213,7,923,140,49,2025-03-18
1214,21,766,422,43,2025-10-26
1215,6,560,125,75,2025-03-31
1216,10,1083,74,63,2025-11-06
1217,22,59,428,87,2025-04-22
1218,3,477,309,41,2025-03-24
1219,13,641,366,68,2025-12-31
1220,14,309,496,78,2025-05-27
1221,22,877,462,43,2025-11-09
1222,12,858,443,15,2026-03-16
1223,16,231,51,94,2025-08-05
1224,2,1077,338,64,2025-11-19
1225,3,789,495,25,2025-04-27
1226,1,68,231,18,2026-02-07
1227,23,735,391,88,2025-06-06
1228,4,548,141,44,2025-07-10
1229,16,429,213,30,2026-03-09
1230,18,380,15,96,2025-03-31
1231,23,781,251,99,2025-05-24
1232,18,833,196,56,2025-11-21
1233,8,1008,161,34,2025-11-05
1234,24,1153,13,77,2026-02-19
1235,20,262,75,31,2025-08-09
1236,15,245,111,17,2025-10-25
1237,14,587,348,70,2026-01-08
1238,3,33,165,62,2025-05-18
1239,16,202,276,61,2026-01-23
1240,7,849,468,19,2025-09-13
1241,16,344,224,42,2025-09-15
1242,21,934,203,70,2025-03-31
1243,9,524,249,69,2025-09-17
1244,16,167,457,46,2025-10-09
1245,9,245,302,80,2025-08-21
1246,20,309,347,65,2025-10-30
1247,24,437,195,45,2026-01-30
1248,25,483,242,64,2025-05-25
1249,23,241,360,24,2025-12-22
1250,2,114,448,84,2026-03-07
1251,8,491,357,51,2026-02-03
1252,15,221,402,37,2025-12-06
1253,22,182,266,82,2025-03-28
1254,6,1074,30,36,2025-07-04
1255,6,365,352,80,2025-08-31
1256,1,636,250,80,2025-12-26
1257,22,589,112,42,2025-11-26
1258,13,909,423,25,2025-11-18
1259,6,272,289,68,2025-04-27
1260,21,600,216,22,2025-12-10
1261,2,964,314,30,2026-03-15
1262,20,547,342,53,2025-12-17
1263,16,440,466,55,2025-06-30
1264,12,181,56,98,2025-08-25
1265,7,1035,234,85,2025-06-04
1266,24,291,149,10,2026-02-28
1267,17,623,335,62,2025-03-21
1268,21,67,461,12,2026-03-03
1269,2,192,465,94,2025-04-27
1270,4,1045,318,25,2026-01-22
1271,21,579,98,49,2026-01-26
1272,9,265,244,10,2025-07-21
1273,23,1082,142,97,2025-10-11
1274,7,76,473,42,2025-12-22
1275,6,869,363,44,2025-03-18
1276,5,1173,131,41,2026-01-09
1277,20,221,300,27,2025-08-20
1278,8,259,64,94,2025-12-20
1279,1,543,173,29,2025-04-01
1280,17,401,149,13,2025-10-17
1281,2,530,76,13,2025-05-06
1282,8,1193,378,21,2025-06-07
1283,4,26,62,71,2025-08-05
1284,10,577,306,74,2025-07-20
1285,13,235,102,86,2026-02-26
1286,20,826,363,18,2025-09-22
1287,17,1,63,34,2026-01-17
1288,13,901,295,68,2025-12-24
1289,3,74,175,73,2025-12-10
1290,22,653,443,79,2025-10-24
1291,10,238,78,22,2026-03-17
1292,18,856,482,22,2025-04-14
1293,6,509,197,83,2026-01-02
1294,22,177,223,73,2025-12-20
1295,14,149,187,54,2025-12-07
1296,24,846,286,16,2025-10-03
1297,21,1193,46,94,2026-02-03
1298,23,593,311,99,2025-09-05
1299,20,731,55,44,2026-02-15
1300,9,260,456,53,2025-06-08
1301,10,668,462,22,2025-08-29
1302,3,1001,199,54,2025-04-04
1303,12,813,95,91,2026-02-02
1304,6,1139,262,24,2025-06-27
1305,16,36,475,94,2025-07-05
1306,7,115,348,55,2026-02-09
1307,21,312,32,81,2025-05-30
1308,21,671,362,36,2025-04-03
1309,12,892,361,20,2025-04-26
1310,20,157,114,23,2025-03-22
1311,20,938,398,87,2026-03-08
1312,25,297,266,63,2025-10-29
1313,24,1177,189,94,2025-06-24
1314,15,1038,127,68,2025-06-01
1315,18,525,215,66,2025-08-26
1316,3,891,203,72,2026-01-02
1317,13,526,8,38,2026-01-14
1318,4,1153,367,38,2025-10-02
1319,13,965,166,86,2025-04-27
1320,24,515,444,90,2025-07-20
1321,17,628,197,89,2025-03-29
1322,17,191,394,60,2026-03-17
1323,1,314,58,58,2025-12-17
1324,1,1112,375,79,2025-10-14
1325,4,940,183,68,2025-04-20
1326,7,1124,202,43,2026-01-16
1327,22,305,149,92,2026-02-06
1328,14,594,237,72,2025-04-25
1329,19,623,433,92,2025-07-09
1330,1,432,399,17,2025-12-30
1331,17,128,460,56,2025-08-31
1332,11,144,343,82,2025-04-27
1333,8,829,169,43,2026-01-13
1334,20,168,144,74,2025-08-22
1335,8,746,454,64,2025-08-19
1336,2,68,394,25,2025-08-14
1337,20,915,185,22,2025-11-15
1338,20,729,37,53,2025-07-09
1339,3,1116,498,83,2025-09-05
1340,25,790,34,43,2025-10-12
1341,25,513,360,73,2025-10-29
1342,6,941,87,38,2025-08-14
1343,6,333,476,64,2025-10-18
1344,16,153,19,52,2025-08-24
1345,4,236,75,75,2026-01-27
1346,17,158,119,85,2025-12-28
1347,9,438,341,20,2025-08-31
1348,19,404,312,92,2025-09-11
1349,15,839,201,36,2025-08-15
1350,2,1108,440,57,2025-10-26
1351,6,817,127,85,2025-08-23
1352,24,557,86,88,2026-03-02
1353,8,513,432,10,2025-08-22
1354,23,865,464,31,2025-06-29
1355,15,311,242,90,2025-07-29
1356,17,119,297,70,2025-04-07
1357,2,414,107,67,2025-05-27
1358,1,29,43,56,2025-09-09
1359,4,76,123,69,2025-08-26
1360,25,924,464,92,2025-11-28
1361,18,737,394,10,2025-03-27
1362,18,289,106,81,2025-10-14
1363,12,400,2,74,2025-10-17
1364,5,198,287,66,2026-01-09
1365,25,897,416,73,2025-11-25
1366,15,831,361,47,2025-10-14
1367,10,772,126,93,2025-08-25
1368,1,377,207,25,2025-06-29
1369,15,315,381,39,2025-12-29
1370,3,1082,85,12,2025-03-20
1371,13,635,453,44,2025-09-28
1372,11,1115,224,68,2025-12-21
1373,12,1119,155,92,2026-01-07
1374,6,649,208,54,2026-01-28
1375,14,1068,472,62,2025-06-22
1376,20,22,479,18,2025-10-31
1377,3,260,19,42,2025-06-24
1378,3,1104,142,40,2025-10-31
1379,10,251,19,96,2025-05-03
1380,19,24,83,73,2026-01-10
1381,17,879,121,51,2025-05-23
1382,16,64,309,98,2025-09-12
1383,18,869,396,36,2026-01-17
1384,23,521,335,20,2026-01-19
1385,10,787,454,26,2025-06-20
1386,17,94,433,48,2025-04-07
1387,15,304,369,16,2026-01-05
1388,9,845,129,85,2025-04-17
1389,24,728,178,15,2025-04-12
1390,2,833,265,75,2025-08-31
1391,10,25,186,88,2026-02-24
1392,8,240,235,33,2025-05-30
1393,24,196,242,73,2025-04-19
1394,9,244,144,33,2025-04-02
1395,2,907,487,23,2025-09-13
1396,5,1022,26,11,2025-06-10
1397,24,939,51,23,2025-05-16
1398,12,910,318,51,2025-09-03
1399,25,291,432,81,2025-05-11
1400,5,1181,187,26,2026-01-27
1401,12,558,327,79,2025-07-03
1402,2,290,308,17,2025-10-06
1403,4,548,2,69,2025-04-06
1404,11,650,492,89,2025-04-27
1405,3,184,378,36,2025-03-30
1406,9,251,271,80,2025-07-27
1407,1,866,467,47,2025-08-28
1408,20,218,457,100,2026-03-14
1409,12,422,253,44,2026-03-10
1410,10,871,294,92,2025-11-07
1411,21,224,345,16,2025-08-15
1412,6,1034,115,36,2025-09-26
1413,1,202,140,87,2025-08-23
1414,16,150,197,57,2026-01-06
1415,1,793,200,22,2025-09-21
1416,8,1109,30,94,2025-08-11
1417,13,820,124,59,2025-10-21
1418,25,74,19,34,2025-11-23
1419,11,1062,492,72,2025-06-20
1420,17,913,244,44,2025-06-19
1421,13,955,451,13,2025-10-16
1422,2,825,46,40,2026-02-24
1423,13,1138,129,39,2025-10-22
1424,15,147,164,69,2025-03-26
1425,9,608,293,13,2025-08-01
1426,7,136,144,30,2025-05-23
1427,2,898,26,42,2025-04-19
1428,22,679,103,59,2025-05-27
1429,21,23,414,51,2025-04-29
1430,6,102,110,66,2025-06-23
1431,21,362,401,26,2025-08-05
1432,10,841,74,18,2026-02-09
1433,15,129,2,65,2025-11-16
1434,7,419,170,39,2026-01-08
1435,20,1156,221,99,2025-09-11
1436,12,754,404,100,2025-05-20
1437,15,485,445,41,2025-05-26
1438,1,844,195,95,2025-05-22
1439,16,869,93,15,2025-09-08
1440,3,1031,265,12,2025-09-18
1441,11,80,0,40,2025-09-11
1442,24,1035,291,89,2025-09-02
1443,24,668,230,72,2025-05-08
1444,13,81,366,68,2025-08-22
1445,6,990,130,99,2025-11-17
1446,5,669,181,97,2025-11-04
1447,24,475,484,47,2025-04-05
1448,20,27,122,86,2025-04-05
1449,15,858,112,75,2025-06-09
1450,19,318,23,66,2026-01-06
1451,5,222,318,65,2025-08-08
1452,20,549,425,85,2025-05-10
1453,2,750,78,32,2026-02-04
1454,4,954,209,75,2025-12-16
1455,10,428,24,70,2026-02-28
1456,23,344,251,89,2025-10-25
1457,24,503,455,40,2025-07-05
1458,24,138,133,87,2025-11-24
1459,18,296,439,70,2025-09-23
1460,11,275,446,66,2026-01-21
1461,1,648,161,80,2025-08-14
1462,2,1164,153,44,2026-02-12
1463,5,1110,254,15,2025-03-30
1464,17,1098,329,22,2025-05-16
1465,6,342,187,26,2025-07-31
1466,23,611,239,19,2026-01-10
1467,4,250,130,12,2025-05-17
1468,8,289,169,66,2025-11-26
1469,1,410,131,58,2025-09-14
1470,25,620,95,56,2026-03-07
1471,6,606,12,90,2025-12-10
1472,6,571,35,65,2025-05-03
1473,21,438,180,57,2026-01-23
1474,10,1108,149,43,2026-01-25
1475,3,1112,273,71,2025-10-05
1476,4,109,436,58,2025-09-27
1477,18,65,205,97,2025-03-25
1478,13,871,216,79,2025-06-15
1479,25,248,342,24,2026-01-06
1480,5,163,67,49,2026-02-24
1481,24,446,266,45,2025-11-05
1482,7,450,370,13,2026-01-20
1483,24,643,451,52,2025-05-09
1484,10,471,115,88,2026-01-20
1485,7,344,431,88,2025-04-10
1486,8,959,450,65,2026-01-25
1487,11,950,202,41,2025-12-18
1488,25,218,348,45,2026-02-03
1489,22,387,274,52,2025-05-14
1490,20,345,92,44,2025-08-27
1491,3,565,394,88,2025-06-18
1492,2,789,410,100,2026-01-25
1493,9,475,46,79,2025-12-18
1494,1,806,407,27,2025-04-23
1495,10,993,148,50,2025-05-06
1496,12,854,173,72,2025-07-17
1497,20,978,280,15,2025-07-01
1498,2,826,182,79,2025-10-16
1499,15,532,497,51,2025-11-10
1500,19,138,42,91,2026-01-02
1501,24,441,409,51,2025-05-16
1502,5,1093,401,71,2025-04-26
1503,10,1071,144,92,2025-11-28
1504,11,896,488,78,2025-04-24
1505,1,945,140,63,2025-07-20
1506,1,1162,96,23,2026-01-01
1507,18,1150,42,47,2025-03-23
1508,19,295,37,50,2025-07-23
1509,8,275,223,34,2025-11-28
